Planet Id,Region Id,Constellation Id,System Id,Planet Name,Planet Type Id
40178316,10000033,20000412,30002811,Onatoh IV,8
40178318,10000033,20000412,30002811,Onatoh V,5
40178320,10000033,20000412,30002811,Onatoh VI,4
40178326,10000033,20000412,30002811,Onatoh VII,4
40178351,10000033,20000412,30002811,Onatoh VIII,4
40178359,10000033,20000412,30002812,Tannolen I,8
40178360,10000033,20000412,30002812,Tannolen II,5
40178361,10000033,20000412,30002812,Tannolen III,8
40178363,10000033,20000412,30002812,Tannolen IV,8
40178366,10000033,20000412,30002812,Tannolen V,1
40178369,10000033,20000412,30002812,Tannolen VI,4
40178389,10000033,20000412,30002812,Tannolen VII,1
40178392,10000033,20000412,30002812,Tannolen VIII,4
40178421,10000033,20000412,30002812,Tannolen IX,2
40178426,10000033,20000412,30002812,Tannolen X,2
40178432,10000033,20000412,30002813,Tama I,5
40178433,10000033,20000412,30002813,Tama II,2
40178434,10000033,20000412,30002813,Tama III,2
40178436,10000033,20000412,30002813,Tama IV,1
40178438,10000033,20000412,30002813,Tama V,2
40178439,10000033,20000412,30002813,Tama VI,4
40178458,10000033,20000412,30002813,Tama VII,4
40178473,10000033,20000412,30002813,Tama VIII,4
40178480,10000033,20000412,30002813,Tama IX,3
40178486,10000033,20000413,30002814,Uotila I,5
40178488,10000033,20000413,30002814,Uotila II,2
40178490,10000033,20000413,30002814,Uotila III,2
40178492,10000033,20000413,30002814,Uotila IV,5
40178496,10000033,20000413,30002814,Uotila V,4
40178515,10000033,20000413,30002814,Uotila VI,4
40178522,10000033,20000413,30002814,Uotila VII,2
40178528,10000033,20000413,30002815,Isenairos I,2
40178529,10000033,20000413,30002815,Isenairos II,2
40178531,10000033,20000413,30002815,Isenairos III,2
40178533,10000033,20000413,30002815,Isenairos IV,1
40178535,10000033,20000413,30002815,Isenairos V,4
40178544,10000033,20000413,30002815,Isenairos VI,4
40178565,10000033,20000413,30002815,Isenairos VII,4
40178573,10000033,20000413,30002815,Isenairos VIII,7
40178578,10000033,20000413,30002816,Saila I,2
40178579,10000033,20000413,30002816,Saila II,5
40178580,10000033,20000413,30002816,Saila III,2
40178582,10000033,20000413,30002816,Saila IV,2
40178584,10000033,20000413,30002816,Saila V,4
40178588,10000033,20000413,30002816,Saila VI,2
40178589,10000033,20000413,30002816,Saila VII,4
40178609,10000033,20000413,30002816,Saila VIII,6
40178646,10000033,20000413,30002817,Aramachi I,2
40178648,10000033,20000413,30002817,Aramachi II,7
40178653,10000033,20000413,30002817,Aramachi III,4
40178658,10000033,20000413,30002817,Aramachi IV,4
40178663,10000033,20000413,30002817,Aramachi V,4
40178668,10000033,20000413,30002817,Aramachi VI,4
40178690,10000033,20000413,30002817,Aramachi VII,4
40178709,10000033,20000413,30002817,Aramachi VIII,3
40178713,10000033,20000413,30002818,Oichiya I,2
40178715,10000033,20000413,30002818,Oichiya II,2
40178717,10000033,20000413,30002818,Oichiya III,5
40178720,10000033,20000413,30002818,Oichiya IV,5
40178723,10000033,20000413,30002818,Oichiya V,4
40178739,10000033,20000413,30002818,Oichiya VI,4
40178762,10000033,20000413,30002818,Oichiya VII,4
40178789,10000033,20000413,30002818,Oichiya VIII,6
40178793,10000033,20000413,30002819,Motsu I,2
40178795,10000033,20000413,30002819,Motsu II,5
40178797,10000033,20000413,30002819,Motsu III,2
40178799,10000033,20000413,30002819,Motsu IV,1
40178801,10000033,20000413,30002819,Motsu V,4
40178823,10000033,20000413,30002819,Motsu VI,4
40178843,10000033,20000413,30002819,Motsu VII,4
40178854,10000033,20000413,30002819,Motsu VIII,2
40183333,10000035,20000424,30002889,4U90-Z I,2
40183334,10000035,20000424,30002889,4U90-Z II,5
40183335,10000035,20000424,30002889,4U90-Z III,3
40183338,10000035,20000424,30002889,4U90-Z IV,1
40183340,10000035,20000424,30002889,4U90-Z V,2
40183342,10000035,20000424,30002889,4U90-Z VI,2
40183346,10000035,20000424,30002889,4U90-Z VII,2
40183349,10000035,20000424,30002889,4U90-Z VIII,4
40183373,10000035,20000424,30002889,4U90-Z IX,7
40183378,10000035,20000424,30002890,T-945F I,2
40183379,10000035,20000424,30002890,T-945F II,2
40183380,10000035,20000424,30002890,T-945F III,5
40183381,10000035,20000424,30002890,T-945F IV,1
40183383,10000035,20000424,30002890,T-945F V,7
40183385,10000035,20000424,30002890,T-945F VI,1
40183388,10000035,20000424,30002890,T-945F VII,4
40183394,10000035,20000424,30002890,T-945F VIII,4
40183398,10000035,20000424,30002890,T-945F IX,7
40183402,10000035,20000424,30002890,T-945F X,2
40183407,10000035,20000424,30002891,FO8M-2 I,2
40183409,10000035,20000424,30002891,FO8M-2 II,5
40183411,10000035,20000424,30002891,FO8M-2 III,1
40183413,10000035,20000424,30002891,FO8M-2 IV,4
40183421,10000035,20000424,30002891,FO8M-2 V,4
40183435,10000035,20000424,30002891,FO8M-2 VI,4
40183455,10000035,20000424,30002891,FO8M-2 VII,4
40183468,10000035,20000424,30002891,FO8M-2 VIII,6
40183492,10000035,20000424,30002891,FO8M-2 IX,2
40183496,10000035,20000424,30002892,AD-CBT I,2
40183498,10000035,20000424,30002892,AD-CBT II,5
40183500,10000035,20000424,30002892,AD-CBT III,1
40183503,10000035,20000424,30002892,AD-CBT IV,1
40183505,10000035,20000424,30002892,AD-CBT V,4
40183518,10000035,20000424,30002892,AD-CBT VI,4
40183540,10000035,20000424,30002892,AD-CBT VII,4
40183546,10000035,20000424,30002892,AD-CBT VIII,4
40183576,10000035,20000424,30002892,AD-CBT IX,8
40183581,10000035,20000424,30002893,QPO-WI I,2
40183582,10000035,20000424,30002893,QPO-WI II,2
40183584,10000035,20000424,30002893,QPO-WI III,5
40183587,10000035,20000424,30002893,QPO-WI IV,4
40183591,10000035,20000424,30002893,QPO-WI V,4
40183617,10000035,20000424,30002893,QPO-WI VI,1
40183620,10000035,20000424,30002893,QPO-WI VII,1
40183624,10000035,20000424,30002894,R8S-1K I,3
40183629,10000035,20000424,30002894,R8S-1K II,7
40183631,10000035,20000424,30002894,R8S-1K III,8
40183635,10000035,20000424,30002894,R8S-1K IV,7
40183637,10000035,20000424,30002894,R8S-1K V,2
40183641,10000035,20000424,30002894,R8S-1K VI,4
40183660,10000035,20000424,30002894,R8S-1K VII,4
40183683,10000035,20000424,30002894,R8S-1K VIII,4
40183695,10000035,20000425,30002895,94-H3F I,2
40183697,10000035,20000425,30002895,94-H3F II,7
40183699,10000035,20000425,30002895,94-H3F III,8
40183702,10000035,20000425,30002895,94-H3F IV,4
40183707,10000035,20000425,30002895,94-H3F V,4
40183711,10000035,20000425,30002895,94-H3F VI,4
40183736,10000035,20000425,30002895,94-H3F VII,6
40183745,10000035,20000425,30002895,94-H3F VIII,2
40183749,10000035,20000425,30002896,CU9-T0 I,2
40183751,10000035,20000425,30002896,CU9-T0 II,1
40183754,10000035,20000425,30002896,CU9-T0 III,7
40183756,10000035,20000425,30002896,CU9-T0 IV,4
40183760,10000035,20000425,30002896,CU9-T0 V,7
40183762,10000035,20000425,30002896,CU9-T0 VI,4
40183770,10000035,20000425,30002896,CU9-T0 VII,1
40183775,10000035,20000425,30002896,CU9-T0 VIII,2
40183777,10000035,20000425,30002896,CU9-T0 IX,4
40183784,10000035,20000425,30002897,XCF-8N I,5
40183786,10000035,20000425,30002897,XCF-8N II,2
40183788,10000035,20000425,30002897,XCF-8N III,1
40183790,10000035,20000425,30002897,XCF-8N IV,7
40183793,10000035,20000425,30002897,XCF-8N V,4
40183814,10000035,20000425,30002897,XCF-8N VI,4
40183837,10000035,20000425,30002897,XCF-8N VII,6
40183840,10000035,20000425,30002897,XCF-8N VIII,2
40183841,10000035,20000425,30002897,XCF-8N IX,2
40183846,10000035,20000425,30002898,FMB-JP I,1
40183848,10000035,20000425,30002898,FMB-JP II,2
40183850,10000035,20000425,30002898,FMB-JP III,5
40183851,10000035,20000425,30002898,FMB-JP IV,1
40183854,10000035,20000425,30002898,FMB-JP V,3
40183856,10000035,20000425,30002898,FMB-JP VI,2
40183860,10000035,20000425,30002898,FMB-JP VII,7
40183863,10000035,20000425,30002898,FMB-JP VIII,2
40183867,10000035,20000425,30002899,0P-F3K I,2
40183869,10000035,20000425,30002899,0P-F3K II,2
40183870,10000035,20000425,30002899,0P-F3K III,2
40183873,10000035,20000425,30002899,0P-F3K IV,5
40183875,10000035,20000425,30002899,0P-F3K V,3
40183877,10000035,20000425,30002899,0P-F3K VI,4
40183886,10000035,20000425,30002899,0P-F3K VII,4
40183893,10000035,20000425,30002899,0P-F3K VIII,4
40183897,10000035,20000425,30002899,0P-F3K IX,4
40183902,10000035,20000425,30002899,0P-F3K X,4
40183911,10000035,20000425,30002899,0P-F3K XI,4
40183935,10000035,20000425,30002900,K5F-Z2 I,2
40183936,10000035,20000425,30002900,K5F-Z2 II,5
40183938,10000035,20000425,30002900,K5F-Z2 III,1
40183941,10000035,20000425,30002900,K5F-Z2 IV,1
40183943,10000035,20000425,30002900,K5F-Z2 V,4
40183966,10000035,20000425,30002900,K5F-Z2 VI,4
40183972,10000035,20000425,30002900,K5F-Z2 VII,4
40183981,10000035,20000425,30002900,K5F-Z2 VIII,6
40183991,10000035,20000425,30002901,TXME-A I,2
40183992,10000035,20000425,30002901,TXME-A II,2
40183993,10000035,20000425,30002901,TXME-A III,2
40183994,10000035,20000425,30002901,TXME-A IV,5
40183995,10000035,20000425,30002901,TXME-A V,2
40183997,10000035,20000425,30002901,TXME-A VI,2
40183999,10000035,20000425,30002901,TXME-A VII,2
40184002,10000035,20000425,30002901,TXME-A VIII,4
40184012,10000035,20000425,30002901,TXME-A IX,4
40184036,10000035,20000425,30002901,TXME-A X,4
40184056,10000035,20000425,30002901,TXME-A XI,4
40184086,10000035,20000426,30002902,YA0-XJ I,2
40184088,10000035,20000426,30002902,YA0-XJ II,1
40184090,10000035,20000426,30002902,YA0-XJ III,5
40184092,10000035,20000426,30002902,YA0-XJ IV,5
40184094,10000035,20000426,30002902,YA0-XJ V,4
40184104,10000035,20000426,30002902,YA0-XJ VI,7
40184109,10000035,20000426,30002902,YA0-XJ VII,4
40184133,10000035,20000426,30002902,YA0-XJ VIII,4
40184141,10000035,20000426,30002902,YA0-XJ IX,6
40184150,10000035,20000426,30002903,2-KF56 I,5
40184152,10000035,20000426,30002903,2-KF56 II,2
40184154,10000035,20000426,30002903,2-KF56 III,3
40184156,10000035,20000426,30002903,2-KF56 IV,2
40184157,10000035,20000426,30002903,2-KF56 V,2
40184159,10000035,20000426,30002903,2-KF56 VI,3
40184160,10000035,20000426,30002903,2-KF56 VII,4
40184178,10000035,20000426,30002903,2-KF56 VIII,4
40184183,10000035,20000426,30002903,2-KF56 IX,2
40184185,10000035,20000426,30002903,2-KF56 X,4
40184203,10000035,20000426,30002903,2-KF56 XI,1
40184206,10000035,20000426,30002903,2-KF56 XII,4
40184216,10000035,20000426,30002904,VFK-IV I,5
40184217,10000035,20000426,30002904,VFK-IV II,7
40184219,10000035,20000426,30002904,VFK-IV III,3
40184222,10000035,20000426,30002904,VFK-IV IV,4
40184231,10000035,20000426,30002904,VFK-IV V,4
40184248,10000035,20000426,30002904,VFK-IV VI,4
40184283,10000035,20000426,30002904,VFK-IV VII,2
40184286,10000035,20000426,30002905,2R-CRW I,5
40184288,10000035,20000426,30002905,2R-CRW II,2
40184290,10000035,20000426,30002905,2R-CRW III,2
40184291,10000035,20000426,30002905,2R-CRW IV,3
40184293,10000035,20000426,30002905,2R-CRW V,1
40184296,10000035,20000426,30002905,2R-CRW VI,4
40184318,10000035,20000426,30002905,2R-CRW VII,7
40184322,10000035,20000426,30002905,2R-CRW VIII,4
40184342,10000035,20000426,30002905,2R-CRW IX,1
40184345,10000035,20000426,30002905,2R-CRW X,4
40184383,10000035,20000426,30002905,2R-CRW XI,4
40184394,10000035,20000426,30002906,CCP-US I,2
40184395,10000035,20000426,30002906,CCP-US II,8
40184396,10000035,20000426,30002906,CCP-US III,5
40184397,10000035,20000426,30002906,CCP-US IV,8
40184399,10000035,20000426,30002906,CCP-US V,3
40184401,10000035,20000426,30002906,CCP-US VI,2
40184402,10000035,20000426,30002906,CCP-US VII,4
40184407,10000035,20000426,30002906,CCP-US VIII,3
40184410,10000035,20000426,30002906,CCP-US IX,4
40184416,10000035,20000426,30002906,CCP-US X,4
40184438,10000035,20000426,30002906,CCP-US XI,4
40184461,10000035,20000426,30002906,CCP-US XII,8
40184464,10000035,20000426,30002906,CCP-US XIII,4
40184483,10000035,20000426,30002907,II-5O9 I,2
40184485,10000035,20000426,30002907,II-5O9 II,5
40184487,10000035,20000426,30002907,II-5O9 III,4
40184504,10000035,20000426,30002907,II-5O9 IV,4
40184523,10000035,20000426,30002907,II-5O9 V,2
40184526,10000035,20000426,30002907,II-5O9 VI,2
40184528,10000035,20000426,30002907,II-5O9 VII,6
40184546,10000035,20000426,30002907,II-5O9 VIII,6
40184551,10000035,20000426,30002907,II-5O9 IX,6
40184557,10000035,20000426,30002907,II-5O9 X,2
40184560,10000035,20000427,30002908,I30-3A I,5
40184561,10000035,20000427,30002908,I30-3A II,2
40184562,10000035,20000427,30002908,I30-3A III,3
40184564,10000035,20000427,30002908,I30-3A IV,2
40184567,10000035,20000427,30002908,I30-3A V,2
40184569,10000035,20000427,30002908,I30-3A VI,2
40184571,10000035,20000427,30002908,I30-3A VII,5
40184573,10000035,20000427,30002908,I30-3A VIII,4
40184582,10000035,20000427,30002908,I30-3A IX,1
40184584,10000035,20000427,30002908,I30-3A X,4
40184593,10000035,20000427,30002909,2O9G-D I,2
40184595,10000035,20000427,30002909,2O9G-D II,2
40184597,10000035,20000427,30002909,2O9G-D III,4
40184600,10000035,20000427,30002909,2O9G-D IV,1
40184603,10000035,20000427,30002909,2O9G-D V,4
40184606,10000035,20000427,30002909,2O9G-D VI,4
40184632,10000035,20000427,30002909,2O9G-D VII,4
40184649,10000035,20000427,30002909,2O9G-D VIII,2
40184653,10000035,20000427,30002909,2O9G-D IX,4
40184661,10000035,20000427,30002910,NC-N3F I,7
40184663,10000035,20000427,30002910,NC-N3F II,4
40184666,10000035,20000427,30002910,NC-N3F III,5
40184668,10000035,20000427,30002910,NC-N3F IV,4
40184690,10000035,20000427,30002910,NC-N3F V,4
40184710,10000035,20000427,30002910,NC-N3F VI,4
40184728,10000035,20000427,30002910,NC-N3F VII,6
40184733,10000035,20000427,30002911,JU-OWQ I,5
40184734,10000035,20000427,30002911,JU-OWQ II,8
40184736,10000035,20000427,30002911,JU-OWQ III,8
40184738,10000035,20000427,30002911,JU-OWQ IV,3
40184739,10000035,20000427,30002911,JU-OWQ V,8
40184741,10000035,20000427,30002911,JU-OWQ VI,4
40184761,10000035,20000427,30002911,JU-OWQ VII,4
40184788,10000035,20000427,30002911,JU-OWQ VIII,2
40184791,10000035,20000427,30002911,JU-OWQ IX,6
40184796,10000035,20000427,30002911,JU-OWQ X,2
40184799,10000035,20000427,30002911,JU-OWQ XI,3
40184803,10000035,20000427,30002911,JU-OWQ XII,3
40184805,10000035,20000427,30002912,S-DN5M I,2
40184807,10000035,20000427,30002912,S-DN5M II,2
40184808,10000035,20000427,30002912,S-DN5M III,2
40184810,10000035,20000427,30002912,S-DN5M IV,2
40184812,10000035,20000427,30002912,S-DN5M V,2
40184814,10000035,20000427,30002912,S-DN5M VI,5
40184816,10000035,20000427,30002912,S-DN5M VII,3
40184818,10000035,20000427,30002912,S-DN5M VIII,4
40184824,10000035,20000427,30002912,S-DN5M IX,2
40184827,10000035,20000427,30002912,S-DN5M X,4
40184851,10000035,20000427,30002912,S-DN5M XI,4
40184874,10000035,20000427,30002912,S-DN5M XII,6
40184888,10000035,20000427,30002913,MXX5-9 I,5
40184890,10000035,20000427,30002913,MXX5-9 II,2
40184892,10000035,20000427,30002913,MXX5-9 III,2
40184893,10000035,20000427,30002913,MXX5-9 IV,2
40184895,10000035,20000427,30002913,MXX5-9 V,4
40184921,10000035,20000427,30002913,MXX5-9 VI,4
40184946,10000035,20000427,30002913,MXX5-9 VII,1
40184949,10000035,20000427,30002913,MXX5-9 VIII,6
40184959,10000035,20000427,30002914,ZZZR-5 I,2
40184960,10000035,20000427,30002914,ZZZR-5 II,1
40184962,10000035,20000427,30002914,ZZZR-5 III,1
40184965,10000035,20000427,30002914,ZZZR-5 IV,3
40184968,10000035,20000427,30002914,ZZZR-5 V,1
40184970,10000035,20000427,30002914,ZZZR-5 VI,8
40184971,10000035,20000427,30002914,ZZZR-5 VII,4
40184979,10000035,20000428,30002915,C7Y-7Z I,1
40184980,10000035,20000428,30002915,C7Y-7Z II,2
40184983,10000035,20000428,30002915,C7Y-7Z III,1
40184986,10000035,20000428,30002915,C7Y-7Z IV,4
40185000,10000035,20000428,30002916,X-Z4DA I,7
40185002,10000035,20000428,30002916,X-Z4DA II,2
40185004,10000035,20000428,30002916,X-Z4DA III,5
40185006,10000035,20000428,30002916,X-Z4DA IV,7
40185009,10000035,20000428,30002916,X-Z4DA V,4
40185029,10000035,20000428,30002916,X-Z4DA VI,1
40185033,10000035,20000428,30002916,X-Z4DA VII,4
40185058,10000035,20000428,30002916,X-Z4DA VIII,3
40185062,10000035,20000428,30002917,3OAT-Q I,5
40185064,10000035,20000428,30002917,3OAT-Q II,2
40185066,10000035,20000428,30002917,3OAT-Q III,2
40185069,10000035,20000428,30002917,3OAT-Q IV,2
40185071,10000035,20000428,30002917,3OAT-Q V,7
40185073,10000035,20000428,30002917,3OAT-Q VI,1
40185076,10000035,20000428,30002917,3OAT-Q VII,5
40185079,10000035,20000428,30002917,3OAT-Q VIII,4
40185098,10000035,20000428,30002917,3OAT-Q IX,4
40185104,10000035,20000428,30002918,N-TFXK I,8
40185106,10000035,20000428,30002918,N-TFXK II,2
40185109,10000035,20000428,30002918,N-TFXK III,2
40185111,10000035,20000428,30002918,N-TFXK IV,2
40185114,10000035,20000428,30002918,N-TFXK V,7
40185118,10000035,20000428,30002918,N-TFXK VI,2
40185123,10000035,20000428,30002918,N-TFXK VII,4
40185144,10000035,20000428,30002918,N-TFXK VIII,4
40185170,10000035,20000428,30002918,N-TFXK IX,4
40185200,10000035,20000428,30002918,N-TFXK X,2
40185205,10000035,20000428,30002919,33RB-O I,2
40185206,10000035,20000428,30002919,33RB-O II,2
40185207,10000035,20000428,30002919,33RB-O III,2
40185209,10000035,20000428,30002919,33RB-O IV,7
40185211,10000035,20000428,30002919,33RB-O V,4
40185218,10000035,20000428,30002919,33RB-O VI,1
40185222,10000035,20000428,30002919,33RB-O VII,4
40185241,10000035,20000428,30002919,33RB-O VIII,4
40185266,10000035,20000428,30002919,33RB-O IX,4
40185293,10000035,20000428,30002919,33RB-O X,5
40185297,10000035,20000428,30002920,DKUK-G I,2
40185300,10000035,20000428,30002920,DKUK-G II,2
40185302,10000035,20000428,30002920,DKUK-G III,2
40185303,10000035,20000428,30002920,DKUK-G IV,2
40185305,10000035,20000428,30002920,DKUK-G V,5
40185309,10000035,20000428,30002920,DKUK-G VI,1
40185313,10000035,20000428,30002920,DKUK-G VII,1
40185316,10000035,20000428,30002920,DKUK-G VIII,1
40185321,10000035,20000429,30002921,3QE-9Q I,2
40185322,10000035,20000429,30002921,3QE-9Q II,5
40185324,10000035,20000429,30002921,3QE-9Q III,2
40185326,10000035,20000429,30002921,3QE-9Q IV,4
40185347,10000035,20000429,30002921,3QE-9Q V,4
40185366,10000035,20000429,30002921,3QE-9Q VI,3
40185371,10000035,20000429,30002922,E-FIC0 I,5
40185373,10000035,20000429,30002922,E-FIC0 II,7
40185375,10000035,20000429,30002922,E-FIC0 III,7
